,ts_code,chairman,manager,secretary,reg_capital,setup_date,province
2265,600709.SH,李武,李武,宋晓宇,44603.9218,19921031,湖北
2266,600710.SH,杨永清,金永传,王健,130674.9434,19960624,江苏
2267,600711.SH,陈东,张振鹏,邹亚鹏,230803.4195,19970114,福建
2268,600712.SH,黎军,覃耀杯,周宁星,54465.536,19961111,广西
2269,600792.SH,李树雄,王炳海,张琳,98992.36,19970120,云南
2270,600793.SH,易从,王晓华,王强,17690.4002,19960822,四川
2271,600794.SH,唐勇,唐勇,陈保进,121215.2157,19940628,江苏
2272,600795.SH,刘国跃,冯树臣,冯树臣,1965039.7845,19921231,辽宁
2273,600796.SH,叶启东,叶启东,宋将林,30140.2144,19931028,浙江
2274,600388.SH,何媚,罗如生,廖剑锋,106905.0,19980223,福建
2275,600389.SH,薛健,刘为东,宋金华,29700.0,19901018,江苏
2276,600390.SH,赵立功,赵立功,周敏,449806.5459,19990831,湖南
2277,600391.SH,杨育武,丛春义,熊奕,33012.9367,19991228,四川
2278,600393.SH,杨树坪,梁文才,蔡锦鹭,253624.787,19830615,广东
2279,600691.SH,冯志武,朱壮瑞,高峰杰,237598.1952,19880101,山西
2280,600692.SH,梁峻,朱刚,雷煊,35176.4064,19931014,上海
2281,600693.SH,施文义,施文义,郑飚,89822.9148,19811031,福建
2282,600694.SH,牛钢,田德斌,汪晖,29371.8653,19921210,辽宁
2283,600695.SH,龙炼,龙炼,杨雪峰,71113.21,19940419,上海
2284,600713.SH,周建军,疏义杰,李文骏,104161.1244,19940125,江苏
2285,600714.SH,任小坤,李军颜,李军颜,28817.6273,19960525,青海
2286,600715.SH,周茂非,王森,高海涛,185485.35,19930416,辽宁
2287,600716.SH,汪维宏,王烈,毕胜,93606.059,19960624,江苏
2288,600717.SH,焦广军,安国利,沈虹,241166.7532,19820929,天津
2289,600797.SH,史烈,沈越,许克菲,102752.7102,19940108,浙江
2290,600798.SH,胡敏,董军,黄敏辉,120653.4201,19970418,浙江
2291,600799.SH,王景惠,陈宏,李琦,38984.4,19930526,黑龙江
2292,600800.SH,周忾,朱威,张尧,100240.6266,19790530,天津
2293,600801.SH,李叶青,李叶青,王锡明,209659.9855,19931130,湖北
2294,600395.SH,易国晶,朱家道,桑增林,165505.1861,19991029,贵州
2295,600396.SH,李延群,王凤峨,李瑞光,147270.6817,19980604,辽宁
2296,600398.SH,周建平,顾东升,许庆华,431958.896,19970108,江苏
2297,600399.SH,季永新,孙立国,祁勇,197210.0,19990607,辽宁
2298,600400.SH,叶薇,王昌辉,孟晓平,253325.6912,19950616,江苏
2299,600696.SH,陈琪,高利风,孙文,33446.9431,19890311,上海
2300,600697.SH,曹和平,邹德东,苏焱,15908.8075,19920820,吉林
2301,600698.SH,黄毅,胡辽平,刘青娥,106441.0032,19931125,湖南
2302,600699.SH,王剑峰,王剑峰,喻凯,123726.3065,19920807,浙江
2303,600700.SH,李键,汪欢,汪欢,29089.8048,19950817,陕西
2304,600701.SH,任会云,任会云,周雪晶,103473.5218,19930728,黑龙江
2305,600718.SH,刘积仁,王勇峰,王楠,124237.0295,19910617,辽宁
2306,600719.SH,邵阳,邵阳,沈军,40459.96,19930901,辽宁
2307,600720.SH,脱利成,刘继彬,罗鸿基,77629.0282,19960717,甘肃
2308,600721.SH,郑彩红,,蔡子云,37513.4355,19960621,新疆
2309,600722.SH,刘存玉,李德奎,赵建斌,68031.9676,19960617,河北
2310,600297.SH,陆伟,王新明,许星,811030.175,19990730,辽宁
2311,600298.SH,熊涛,李知洪,周帮俊,82408.0943,19980325,湖北
2312,600299.SH,JEAN MARC DUBLANC,JEAN MARC DUBLANC,梁齐南,268190.1273,19990531,北京
2313,600300.SH,杨启典,赵惠卿,孟召永,167200.0,19940512,江苏
2314,600301.SH,黄葆源,,蔡桂生,23514.814,19980615,广西
2315,600418.SH,安进,项兴初,冯梁森,189331.2117,19990930,安徽
2316,600419.SH,刘让,胡刚,冯育菠,26859.9337,19991230,新疆
2317,600422.SH,钟祥刚,钟祥刚,张梦珣,75838.7769,19951214,云南
2318,600415.SH,赵文阁,王栋,许杭,544321.4176,19931228,浙江
2319,600428.SH,陈威,陈威,董宇航,214665.0771,19991208,广东
2320,600615.SH,涂建敏,余霄,李黎玥,18802.0508,19920606,上海
2321,600616.SH,朱航明,朱航明,张黎云,66900.495,19920619,上海
2322,600617.SH,刘军,刘联涛,张帆,108466.3692,19931104,山西
2323,600618.SH,张伟民,张伟民,居培,115639.9976,19920704,上海
2324,600619.SH,庄华,庄华,罗敏,88330.0255,19930326,上海
2325,600620.SH,叶茂菁,盖剑高,许旭羽,68667.7113,19890713,上海
2326,600723.SH,卢长才,张跃进,王健,65840.7554,19931220,北京
2327,600724.SH,钟建波,马林霞,赵立明,144524.1071,19930322,浙江
2328,600725.SH,陈嘉霖,凡剑,李斌,123247.0,19960626,云南
2329,600726.SH,董凤亮,姜青松,李西金,196667.5153,19961028,黑龙江
2330,600727.SH,陈树常,袁金亮,张金增,52858.3135,19960619,山东
2331,600728.SH,刘伟,梁平,徐炜,175740.7497,20010930,广东
2332,600302.SH,杜俊康,赵旭,郑璇,34600.9804,19990528,陕西
2333,600303.SH,胡永恒,傅斌,那涛,67560.4211,19951211,辽宁
2334,600305.SH,杭祝鸿,李国权,魏陈云,100295.6032,19930205,江苏
2335,600306.SH,陈快主,陈快主,孙震,17813.8918,19990726,辽宁
2336,600448.SH,王力民,闫英山,丁泽涛,62981.9662,19990903,山东
2337,600456.SH,王文生,贾栓孝,陈冰,43026.57,19990721,陕西
2338,600466.SH,迟峰,迟峰,罗瑞华,303493.0435,19930518,四川
2339,600468.SH,赵久占,史祺,刘敏,112189.5038,19990923,天津
2340,600486.SH,覃衡德,吴孝举,吴孝举,30989.8907,19991210,江苏
2341,600621.SH,李军,俞洋,胡之奎,106089.9292,19921105,上海
2342,600622.SH,张明翱,陈宏飞,孙红良,149968.5402,19940817,上海
2343,600623.SH,刘训峰,王霞,王锦淮,210529.6763,19920805,上海
2344,600624.SH,赵文斌,赵文斌,沈敏,68471.201,19901117,上海
2345,600625.SH,夏暘,夏暘,刘珏,23640.1,19941227,上海
2346,600626.SH,姚明华,陆志军,骆琼琳,85229.1316,19861211,上海
2347,600729.SH,何谦,赵国庆,陈果,40652.8465,19920811,重庆
2348,600730.SH,齐子鑫,朱怡然,朱怡然,58665.6002,19920626,北京
2349,600731.SH,尹霖,尹霖,刘志,35522.2698,19940415,湖南
2350,600732.SH,陈刚,陈刚,沈昱,203632.9187,19960812,上海
2351,600733.SH,姜德义,刘宇,胡革伟,349365.9337,19921006,北京
2352,600307.SH,张正展,孙山,赵利军,626335.7424,19990421,甘肃
2353,600308.SH,李晓亮,魏文光,任英祥,116756.1419,19930606,山东
2354,600309.SH,廖增太,寇光武,李立民,313974.6626,19981216,山东
2355,600310.SH,秦敏,秦敏,陆培军,82777.5,19981204,广西
2356,600311.SH,刘永,刘永,辛永清,66560.0,19981112,甘肃
2357,600488.SH,张杰,杨福祯,王春丽,110090.668,19991201,天津
2358,600498.SH,鲁国庆,戈俊,符宇航,117014.6658,19991225,湖北
2359,600500.SH,刘红生,刘红生,柯希霆,276115.6472,19981214,上海
2360,600501.SH,薛亮,文树梁,邓泽刚,42128.36,19990930,江苏
2361,600627.SH,黄迪南,冯樑,何延庆,51796.5452,19870520,上海
2362,600628.SH,徐若海,徐家平,王文华,64687.5384,19961108,上海
2363,600629.SH,顾伟华,沈立东,徐志浩,53415.3038,19920612,上海
2364,600630.SH,王卫民,,周思源,42486.1597,19911118,上海
2365,600631.SH,马新生,李国定,董小春,110102.7295,19920316,上海
2366,600734.SH,景百孚,景百孚,王炜鹏,62237.2316,19880530,福建
2367,600735.SH,张航,盛强,孟昭洁,37599.2296,19931128,山东
2368,600736.SH,王星,王平,宋才俊,115129.2907,19940628,江苏
2369,600737.SH,由伟,吴震,蒋学工,213884.8228,19930918,新疆
2370,600738.SH,叶茂,洪一丹,成志坚,77346.4476,19961202,甘肃
2371,600312.SH,成卫,庞庆平,刘湘意,135692.1309,19990712,河南
2372,600313.SH,陈章瑞,陈章瑞,胡海涛,108219.8663,19990813,北京
2373,600315.SH,潘秋生,潘秋生,韩敏,67124.8461,19951201,上海
2374,600316.SH,洪蛟,曹春,邓峰,71711.4512,19991216,江西
2375,600506.SH,陈义斌,王伟义,阿尔斯兰·阿迪里,14770.6873,19991118,新疆
2376,600508.SH,包正明,毛中华,段建军,72271.8,19991229,上海
2377,600509.SH,刘伟,刘伟,陈志勇,115141.5017,19990328,新疆
2378,600518.SH,马兴谷,马兴谷,万金成,497386.1675,19970618,广东
2379,600633.SH,张雪南,张雪南,梁楠,130192.3953,19920701,浙江
2380,600634.SH,李欣,李欣,陶婷婷,57573.2081,19931209,上海
2381,600635.SH,杨国平,梁嘉玮,金波,295243.4675,19920101,上海
2382,600636.SH,王志学,姚勇,刘登华,44693.6885,19920909,上海
2383,600632.SH,吕勇明,陈恂尧,陈冠军,42259.9861,19920306,上海
2384,600739.SH,尚书志,葛郁,于占洋,152970.9816,19930902,辽宁
2385,600740.SH,李峰,杜建宏,王洪云,197086.2426,19960802,山西
2386,600741.SH,陈虹,张海涛,茅其炜,315272.3984,19921028,上海
2387,600742.SH,张丕杰,陈培玉,于森,66912.0968,19930628,吉林
2388,600743.SH,杜凤超,李然,张全亮,234610.0874,19920208,北京
2389,600744.SH,彭勇,刘智辉,罗建军,178112.4274,19930322,湖南
2390,600317.SH,姚平,曹应峰,周志旭,647298.3003,20000322,辽宁
2391,600318.SH,朱金和,王时明,刘洋,51336.4429,20070627,安徽
2392,600319.SH,韩海滨,陆卫东,李文青,31559.4,19940811,山东
2393,600321.SH,何延龙,谢苏明,苗鹏龙,151055.0,19930522,四川
2394,600322.SH,郭维成,杨宾,张亮,110570.0,19930225,天津
2395,600519.SH,高卫东,李静仁,刘刚,125619.78,19991120,贵州
2396,600520.SH,黄言勇,丁宁,夏军,15843.0,20000428,安徽
2397,600523.SH,唐海滨,,孙冬云,40431.132,19991229,贵州
2398,600528.SH,易铁军,李建斌,余赞,222155.1588,19990924,北京
2399,600530.SH,周传有,王昕晨,李红,78000.0,19971224,上海
2400,600533.SH,江劲松,江劲松,王海刚,105000.0,19991223,江苏
2401,600637.SH,王建军,徐辉,嵇绯绯,341450.0201,19900616,上海
2402,600638.SH,赵峥嵘,陆却非,徐俊,67339.6786,19960923,上海
2403,600639.SH,王颖,汤文侃,严少云,112241.2893,19931007,上海
2404,600640.SH,李安民,陈之超,李培忠,79569.594,19920401,上海
2405,600641.SH,朱旭东,刘荣明,周伟芳,95793.0404,19911028,上海
2406,600745.SH,张学政,张学政,周斌,124493.7731,19930111,湖北
2407,600746.SH,胡宗贵,马克和,范国林,104834.83,19960913,江苏
2408,600747.SH,窦圣军,,汪佳佳,146432.8399,19930817,辽宁
2409,600748.SH,曾明,唐钧,曾明,184456.2892,19960919,上海
2410,600749.SH,赵金峰,胡锋,郝军,22696.5517,19960627,西藏
2411,600750.SH,卢小青,蔡新平,田永静,63000.0,19960918,江西
2412,600323.SH,金铎,金铎,汤玉云,76626.4018,19921217,广东
2413,600326.SH,多吉罗布,邱波,西虹,86541.7649,19990329,西藏
2414,600328.SH,李德禄,周杰,陈云泉,95766.4592,19981231,内蒙古
2415,600329.SH,李立群,李颜,焦艳,77374.3076,19811229,天津
2416,600536.SH,陈锡明,符兴斌,陈复兴,49456.2782,19940301,北京
2417,600539.SH,赵冬梅,赵冬梅,巩固,23000.0,19990228,山西
2418,600548.SH,胡伟,廖湘文,龚涛涛,218077.0326,19961230,广东
2419,600550.SH,文洪,刘淑娟,张继承,184152.848,19990928,河北
2420,600556.SH,李檬,李檬,于悦,180774.7642,19931128,广西
2421,600642.SH,倪斌,奚力强,谢峰,491203.8316,19930222,上海
2422,600643.SH,王均金,蒋海龙,侯学东,162192.2452,19831128,上海
2423,600644.SH,林双庆,乔向东,王迅,53840.0659,19880517,四川
2424,600645.SH,王勇,王勇,杨新喆,46796.989,19950614,天津
2425,600646.SH,辜勤华,罗庆发,辜勤华,17970.987,19930130,上海
2426,600647.SH,牟柏强,胡俊鹏,薛玉宝,13914.355,19910727,上海
2427,600751.SH,李维艰,朱勇,姜涛,289933.7783,19961023,天津
2428,600752.SH,李东涛,郭泽鹏,郭泽鹏,33846.4128,19931230,黑龙江
2429,600753.SH,梁衍锋,夏建丰,姚米娜,12800.0,19961011,福建
2430,600754.SH,俞敏亮,张晓强,胡暋,95793.644,19941213,上海
2431,600755.SH,许晓曦,高少镛,范丹,187087.3364,19961224,福建
2432,600330.SH,潘建清,郑晓彬,冯燕青,99656.573,19990210,浙江
2433,600331.SH,黄建军,黄建军,王延俊,203200.0,19940630,四川
2434,600332.SH,李楚源,黎洪,黄雪贞,162579.0949,19970901,广东
2435,600333.SH,张志超,梁永祥,孙树怀,60903.0684,19930608,吉林
2436,600335.SH,陈有权,彭原璞,赵建国,145687.5351,19990326,天津
2437,600558.SH,李欣雨,张晓柏,曹铭,89760.4831,19990920,四川
2438,600566.SH,曹龙祥,曹飞,曹伟,81492.5844,19970122,湖北
2439,600567.SH,吴明武,吴明武,吴星宇,459554.5854,19991020,安徽
2440,600568.SH,叶继革,崔志刚,张建勇,199286.9681,19940627,湖北
2441,600648.SH,刘宏,俞勇,张舒娜,113534.9124,19941231,上海
2442,600649.SH,戴光铭,陈晓波,俞有勤,252957.5634,19920909,上海
2443,600650.SH,张晓强,朱虔,沈贇,55161.0107,19930224,上海
2444,600651.SH,李鑫,金新,雷霓霁,250702.8015,19890609,上海
2445,600652.SH,谢鹏,谢鹏,许鹿鹏,83270.3498,19841212,上海
2446,600756.SH,陈东风,陈东风,王亚飞,32409.8753,19941107,山东
2447,600757.SH,陈义国,邱菊生,冷雪,121365.0273,19960926,湖北
2448,600758.SH,郭洪波,李长贵,韩健,132201.7394,19931228,辽宁
2449,600759.SH,王文韬,陈焕龙,万巍,226350.7518,19840820,海南
2450,600760.SH,钱雪松,邢一新,刘预,140038.9285,19960604,山东
2451,600761.SH,张德进,薛白,张孟青,74018.0802,19930930,安徽
2452,600336.SH,李蔚,张斌,王英峰,79918.3269,19981228,山东
2453,600337.SH,寇卫平,牟莉,黄新,176677.2736,19950816,新疆
2454,600338.SH,黄建荣,王喜兵,胡晗东,91421.0168,19981130,西藏
2455,600339.SH,白玉光,赵玉建,于国锋,558314.7471,19990428,新疆
2456,600345.SH,夏存海,熊向峰,梅勇,19800.0,19960102,湖北
2457,600569.SH,李利剑,于银俊,李志锋,287242.1386,19961223,河南
2458,600578.SH,耿养谋,金生祥,樊俊杰,674673.4457,20000310,北京
2459,600582.SH,胡善亭,肖宝贵,范建,413858.8892,20000324,北京
2460,600583.SH,于毅,,刘连举,442135.48,20000420,天津
2461,600585.SH,高登榜,吴斌,虞水,529930.2579,19970901,安徽
2462,600654.SH,吴博文,吴博文,李凯,128302.0992,19911231,上海
2463,600655.SH,徐晓亮,黄震,蒋伟,388376.1964,19871125,上海
2464,600656.SH,许佳明,刘梅,许佳明,19034.3678,20010314,广东
2465,600657.SH,丁晓杰,丁晓杰,陈戈,285187.8595,19840720,北京
2466,600653.SH,李晓航,李晓航,张鑫,194638.0317,19920320,上海
2467,600658.SH,王岩,龚晓青,吕延强,111858.5045,19861224,北京
2468,600659.SH,黄宝安,李胜,黄文义,89842.1721,19870519,辽宁
2469,600762.SH,肖文波,肖文波,王剑军,10566.4,19890512,湖南
2470,600763.SH,吕建明,王毅,张华,32064.0,19950830,浙江
2471,600764.SH,范国平,张纥,夏军成,71062.9386,19931118,北京
2472,600765.SH,姬苏春,冉兴,孙继兵,93968.084,19961114,贵州
2473,600766.SH,徐成义,郝周明,牟赛英,22422.6822,19940617,山东
2474,600767.SH,王熙,王熙,刘婧,34101.0182,19950330,四川
2475,600768.SH,陈炜,宋凌杰,魏会兵,13374.72,19811220,浙江
2476,600346.SH,范红卫,范红卫,李峰,703909.9786,19990309,辽宁
2477,600350.SH,赛志毅,吕思忠,隋荣昌,481116.5857,19991116,山东
2478,600356.SH,徐祥,李迎春,刘新欢,29873.1378,19940306,黑龙江
2479,600358.SH,曾少雄,彭承,赵扬,50493.666,19981229,江苏
2480,600359.SH,白宏本,唐建国,吴天昊,38151.282,19990423,新疆
2481,600360.SH,夏增文,于胜东,夏增文,96029.5304,19991021,吉林
2482,600588.SH,王文京,陈强兵,欧阳青,327019.5732,19950118,北京
2483,600589.SH,杨宝生,杨宝生,杨宝生,70403.3281,19971225,广东
2484,600596.SH,吴建华,吴严明,金燕,70490.0633,19930512,浙江
2485,600598.SH,刘长友,贺天元,高建国,177767.9909,19981127,黑龙江
2486,600660.SH,曹德旺,叶舒,李小溪,250861.7532,19920621,福建
2487,600661.SH,周传有,周传有,杨夏,28654.883,19830804,上海
2488,600662.SH,叶章毅,王淙谷,刘红威,105336.2191,19920201,上海
2489,600663.SH,李晋昭,李晋昭,王辉,403419.744,19941231,上海
2490,600664.SH,张镇平,徐海瑛,孟晓东,250701.9076,19911228,黑龙江
2491,600769.SH,董耀军,董耀军,王凤娟,37497.72,19930719,湖北
2492,600770.SH,昝圣达,杨朦,顾政巍,130000.0,19921023,江苏
2493,600771.SH,张斌,张斌,唐云,49199.9697,19961125,青海
2494,600772.SH,赵伟文,朱烨,戴伊雯,28753.92,20020813,上海
2495,600773.SH,朱贤麟,曾云,刘颖,81966.0744,19961025,西藏
2496,600361.SH,陈琳,陈琳,李春生,66580.7918,19960607,北京
2497,600362.SH,郑高清,郑高清,郑高清,346272.9405,19970124,江西
2498,600363.SH,曾智斌,李中煜,曾智斌,44347.675,19990630,江西
2499,600365.SH,尹红,何为民,洪恩杰,40000.0,19990127,吉林
2500,600599.SH,李民,杨恒伟,罗春艳,16600.0,19991212,湖南
2501,600600.SH,黄克兴,,张瑞祥,136418.2795,19951227,山东
2502,600601.SH,刘建,吴建英,黄传照,219489.1204,19931115,上海
2503,600602.SH,黄金刚,翁峻青,张杏兴,136767.3455,19930528,上海
2504,600603.SH,杨铁军,李文强,张进,125702.6847,19880827,四川
2505,600665.SH,袁旺家,王涛,刘宇,86412.2521,19921221,陕西
2506,600666.SH,杨鑫宏,霍光,梁影,122732.624,19921125,黑龙江
2507,600667.SH,赵振元,孙鸿伟,孙大伟,210619.0178,19930726,江苏
2508,600668.SH,蒋晓萌,虞建红,朱坚卫,34408.3828,19890808,浙江
2509,600669.SH,黄云斌,黄云斌,黄云斌,56241.5299,19970527,辽宁
2510,600670.SH,袁晨亮,全凯,姜岩,36486.7672,19920101,吉林
2511,600774.SH,阎志,杨芳,胡舒文,22694.8002,19900420,湖北
2512,600775.SH,夏德传,夏德传,王栋栋,91383.8529,19920429,江苏
2513,600776.SH,郭端端,郭端端,诸葛懋,125600.0064,19960801,浙江
2514,600777.SH,刘珂,刘珂,张宇,680049.5825,19960606,山东
2515,600366.SH,竺晓东,竺晓东,项超麟,98911.3721,19940630,浙江
2516,600367.SH,郭汉光,梁启波,万洋,29565.215,19990502,贵州
2517,600368.SH,周异助,张毅,黄英强,112563.2068,19921231,广西
2518,600369.SH,廖庆轩,WU JIAN(吴坚),廖庆轩,664510.9124,19900607,重庆
2519,600372.SH,张昆辉,王建刚,张力,192821.4265,19991126,北京
2520,600604.SH,罗岚,张羽祥,胡申,187330.4804,19931110,上海
2521,600605.SH,杨张峰,薛荣欣,苏志福,14734.4592,19910103,上海
2522,600606.SH,张玉良,张玉良,王晓东,1216815.4385,19920708,上海
2523,600607.SH,吕明方,,汤德平,36781.4821,19930525,上海
2524,600608.SH,雷升逵,蒋炜,刘文鑫,32886.1441,19920326,上海
2525,600672.SH,吴裕庆,陈广佳,林敏,45861.6038,19890905,广东
2526,600673.SH,张红伟,李义涛,王文钧,301389.7259,19961024,广东
2527,600674.SH,刘体斌,杨洪,龚圆,440214.2488,19880418,四川
2528,600675.SH,朱嘉骏,董鸿,印学青,609613.5252,19931005,上海
2529,600671.SH,李祖岳,李祖岳,李祖岳,12177.8885,19930812,浙江
2530,600676.SH,郑元湖,朱戟敏,徐以刚,102849.2944,19930924,上海
2531,600778.SH,聂如旋,勇军,石磊,31149.1352,19930825,新疆
2532,600779.SH,朱镇豪,朱镇豪,田冀东,48854.5698,19931221,四川
2533,600780.SH,李国彪,李明星,李志炳,114650.2523,19920828,山西
2534,600781.SH,姜之华,朱文亮,姜之华,62715.7512,19930813,河南
2535,600782.SH,夏文勇,管财堂,李浩鸣,318872.2696,20031010,江西
2536,300333.SZ,魏恺言,魏恺言,余凯,33600.0,20030416,广东
2537,002953.SZ,冯就景,李强,孟兆滨,17387.9128,20091217,广东
2538,603018.SH,杨卫东,刘鹏,胡安兵,55724.7168,20050812,江苏
2539,300491.SZ,马晓峰,董顺忠,祝佳霖,16076.1503,19981221,河北
2540,603678.SH,蔡明通,蔡劲军,陈世宗,45266.595,20071220,福建
2541,603268.SH,徐鸣镝,林道藩,李静,12416.88,20020711,广东
2542,300626.SZ,孙瑞良,康健,宋光辉,18000.0,19960212,浙江
2543,300658.SZ,谢继华,谢继华,黄腾,15178.5,20000403,福建
2544,002707.SZ,冯滨,冯滨,郭镭,90918.8636,19920811,北京
2545,688095.SH,熊雨前,熊雨前,李有铭,4814.0,20010929,福建
2546,002629.SZ,温志平,陈曦,王晶,41194.8,20060927,浙江
2547,300620.SZ,Wang Xinglong,Wang Xinglong,吴炜,9164.7,20001109,广东
2548,300782.SZ,许志翰,许志翰,冯晨晖,18000.0,20120810,江苏
2549,300738.SZ,冯康,黄展鹏,何宇亮,19971.396,20040928,广东
2550,603768.SH,吴应宏,吴应举,刘堃,20400.0,19880902,安徽
2551,688018.SH,TEO SWEE ANN,TEO SWEE ANN,王珏,8000.0,20080429,上海
2552,300550.SZ,杨一兵,戴泽宇,章逸,16406.67,20101026,浙江
2553,300392.SZ,田炳信,田炳信,田炳信,38400.0,20011206,北京
2554,300458.SZ,张建辉,李龙生,蔡霄鹏,33061.0757,20070919,广东
2555,603538.SH,姚成志,姚成志,应高峰,14964.96,20040219,浙江
